Id,Title,Original Title,Original Language,Overview,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Genres,Production Companies,Production Countries,Spoken Languages,Director,Stars
423,The Pianist,The Pianist,en,"Câu chuyện có thật về trải nghiệm của nghệ sĩ piano Władysław Szpilman ở Warsaw trong thời kỳ Đức Quốc xã chiếm đóng. Khi những người Do Thái trong thành phố thấy mình bị buộc phải vào một khu ổ chuột, Szpilman tìm việc làm trong một quán cà phê; và khi gia đình ông bị trục xuất vào năm 1942, ông ở lại, làm công nhân một thời gian, và cuối cùng phải trốn trong đống đổ nát của thành phố bị chiến tranh tàn phá.",192700000.0,35000000.0,150,2002-09-17,8.381,8762,"['Drama', 'War']","['Canal+ Polska', 'Bac Films', 'Heritage Films', 'Studio Babelsberg', 'Agencja Produkcji Filmowej', 'FFF Bayern', 'Filmboard Berlin-Brandenburg (FBB)', 'R.P. Productions', 'StudioCanal', 'Canal+', 'TVP', 'Runteam', 'FFA']","['France', 'Germany', 'Poland', 'United Kingdom']","['Tiếng Anh', 'Tiếng Đức', 'Tiếng Ba Lan', 'Tiếng Nga']",Unknown,Unknown
4108,The Transporter,The Transporter,en,"Cựu sĩ quan Lực lượng Đặc biệt Frank Martin sẽ giao bất cứ thứ gì cho bất kỳ ai với mức giá phù hợp và chính sách không thắc mắc của anh ấy khiến anh ấy có nhu cầu cao. Nhưng khi anh nhận ra lô hàng mới nhất của mình vẫn còn sống, một chuỗi sự kiện nguy hiểm bắt đầu diễn ra. Lai bị trói và bịt miệng đang được một doanh nhân người Mỹ mờ ám đưa lậu sang Pháp, và Frank cố gắng cứu cô khi các hoạt động bất hợp pháp của anh ta bị thám tử người Pháp phát hiện.",43900000.0,21000000.0,92,2002-10-02,6.7,5088,"['Action', 'Crime', 'Thriller']","['TF1 Films Production', 'EuropaCorp', 'Current Entertainment', 'Canal+']","['United States of America', 'France']","['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Trung']",Unknown,Unknown
565,The Ring,The Ring,en,Rachel Keller là một nhà báo đang điều tra một đoạn băng video có thể đã giết chết bốn thiếu niên. Có một truyền thuyết đô thị về cuốn băng này: người xem sẽ chết bảy ngày sau khi xem nó. Rachel theo dõi đoạn video... và xem nó. Bây giờ cô chỉ có bảy ngày để làm sáng tỏ bí ẩn về Chiếc nhẫn để có thể cứu mình và con trai mình.,249348933.0,48000000.0,115,2002-10-18,6.7,5895,"['Horror', 'Mystery']","['DreamWorks Pictures', 'BenderSpink', 'Parkes/MacDonald Productions']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
9645,Ghost Ship,Ghost Ship,en,"Sau khi phát hiện một con tàu chở khách mất tích kể từ năm 1962 trôi dạt trên biển Bering, những người trục vớt khẳng định con tàu này là của họ. Khi họ bắt đầu kéo con tàu ma về phía bến cảng, một loạt sự việc kỳ quái xảy ra và cả nhóm bị mắc kẹt bên trong con tàu mà họ sớm biết được là nơi sinh sống của một sinh vật ma quỷ.",71142361.0,35000000.0,91,2002-10-25,5.946,2260,"['Horror', 'Mystery', 'Thriller']","['Village Roadshow Pictures', 'NPV Entertainment', 'Dark Castle Entertainment', 'Ghost Ship Films Pty. Ltd.', 'Warner Bros. Pictures']","['Australia', 'United States of America']","['Tiếng Anh', 'Tiếng Ý', 'Tiếng Tây Ban Nha']",Unknown,Unknown
364809,Little Teo,Tèo Em,vi,Bộ phim hài đường phố không khuyến khích khán giả dưới 16 tuổi kể về Ti Anh (Johnny Trí Nguyễn thủ vai) và Tèo Em (Thái Hoà thủ vai) – hai anh em cùng cha khác mẹ với tính cách trái ngược nhau. Phim kể về chuyến phiêu lưu của họ khi đến thị trấn Sa Đéc để cứu vãn mối tình của Ti Anh.,3148368.0,393546.0,99,2013-12-20,6.6,316,['Comedy'],[],['Vietnam'],['Tiếng Việt'],Charlie Nguyen,"['Thai Hoa', 'Johnny Tri Nguyen', 'Ninh Duong Lan Ngoc']"
405886,Face Off,Lật Mặt,vi,"Sau khi khai quật được những viên kim cương ở vùng hoang dã, một người đàn ông bị một băng đảng giết người săn lùng và phải chạy trốn chúng nhờ sự giúp đỡ của một người bạn mới quen.",3036252.0,393623.0,95,2015-03-11,5.5,79,['Comedy'],['Ly Hai Production'],['Vietnam'],['Tiếng Việt'],Ly Hai,"['Truong Giang', 'Nam Thu', 'Kim Xuan', 'Cat Phuong']"
12,Finding Nemo,Finding Nemo,en,"Nemo, một chú cá hề trẻ thích phiêu lưu, bất ngờ bị đưa từ nhà ở Rạn san hô Great Barrier đến bể cá của văn phòng nha sĩ. Người cha hay lo lắng Marlin và chú cá Dory thân thiện nhưng hay quên phải đưa Nemo về nhà -- gặp gỡ những con cá mập ăn chay, những chú rùa lướt sóng, sứa thôi miên, hải âu đói khát, v.v. trên đường đi.",940335536.0,94000000.0,100,2003-05-30,7.824,18595,"['Animation', 'Family']",['Pixar'],['United States of America'],['Tiếng Anh'],Unknown,Unknown
579603,Trạng Quỳnh,Trạng Quỳnh,vi,Một kẻ chơi khăm thông minh cố gắng minh oan cho người thầy yêu quý của mình khỏi một bản án rắc rối liên quan đến một quan chức gian ác.,2857682.0,865801.0,98,2019-02-05,4.6,145,"['Comedy', 'Adventure']",[],['Vietnam'],['Tiếng Việt'],Duc Thinh,"['Tran Quoc Anh', 'Cong Duong', 'Kha Nhu', 'Nha Phuong', 'Tran Thanh']"
411837,Tam Cam: The Untold,Tấm Cám Chuyện Chưa Kể,vi,"“Tấm Cám: Chuyện Chưa Kể” được lấy cảm hứng từ truyện cổ tích Tấm Cám. Cha mất sớm, mẹ kế và Cám bắt nạt Tâm cho đến khi cô gặp Hoàng tử (Isaac) và trở thành vợ anh. Tuy nhiên, câu chuyện của phim vẫn chưa được nhắc đến nhiều trong truyện cổ tích Cô bé Lọ Lem, đây sẽ là lần đầu tiên Ngô Thanh Vân truyền tải phim sử dụng hình ảnh mới lạ và độc đáo.",2754822.0,1000000.0,90,2016-08-19,5.4,389,"['Drama', 'Fantasy']",[],['Vietnam'],['Tiếng Việt'],Veronica Ngo,"['Ha Vi', 'Ninh Duong Lan Ngoc', 'Veronica Ngo']"
1487,Hellboy,Hellboy,en,"Trong những ngày cuối cùng của Thế chiến thứ hai, Đức Quốc xã cố gắng sử dụng ma thuật đen để hỗ trợ cho mục đích hấp hối của họ. Quân Đồng minh đột kích vào trại nơi buổi lễ đang diễn ra, nhưng không phải trước khi họ triệu hồi một con quỷ nhỏ được lực lượng Đồng minh giải cứu và được mệnh danh là ""Hellboy"". Sáu mươi năm sau, Hellboy phục vụ cho mục đích thiện chứ không phải ác với tư cách là đặc vụ của Cục Nghiên cứu & Phòng thủ Huyền bí, cùng với Abe Sapien - một người cá có sức mạnh tâm linh và Liz Sherman - một phụ nữ có khả năng điều khiển pyrokinesis, bảo vệ nước Mỹ chống lại thế lực đen tối. .",99318987.0,66000000.0,122,2004-04-02,6.667,6597,"['Fantasy', 'Action']","['Columbia Pictures', 'Revolution Studios', 'Dark Horse Entertainment', 'Lawrence Gordon Productions', 'Starlite Films', 'Partnership Films']","['Czech Republic', 'United States of America']","['Tiếng Nga', 'Tiếng Anh']",Unknown,Unknown
652,Troy,Troy,en,"Vào năm 1250 trước Công nguyên vào cuối thời kỳ đồ đồng, hai quốc gia mới nổi bắt đầu xung đột. Paris, hoàng tử thành Troy, thuyết phục Helen, Nữ hoàng của Sparta, rời bỏ chồng mình là Menelaus và cùng anh ta chèo thuyền trở về thành Troy. Sau khi Menelaus phát hiện ra vợ mình đã bị quân Troy bắt đi, anh đã nhờ anh trai Agamemnon giúp mình lấy lại cô ấy. Agamemnon coi đây là cơ hội để giành quyền lực. Họ khởi hành cùng 1.000 tàu chở 50.000 người Hy Lạp đến thành Troy.",497400000.0,175000000.0,163,2004-05-13,7.159,9729,"['Adventure', 'History', 'War', 'Action']","['Warner Bros. Pictures', 'Plan B Entertainment', 'Nimar Studios', 'Radiant Productions', 'Helena Productions', 'Latina Pictures']","['United States of America', 'Malta', 'United Kingdom']",['Tiếng Anh'],Unknown,Unknown
11036,The Notebook,The Notebook,en,"Một câu chuyện tình yêu hoành tráng xoay quanh một người đàn ông lớn tuổi đọc to cho một người phụ nữ mắc bệnh Alzheimer. Từ một cuốn sổ đã phai màu, những lời của ông lão đã làm sống lại câu chuyện về một cặp vợ chồng bị chia cắt bởi Thế chiến thứ hai, và sau đó được đoàn tụ một cách say đắm, bảy năm sau, sau khi họ đi theo những con đường khác nhau.",115600000.0,29000000.0,123,2004-06-25,7.889,11019,"['Romance', 'Drama']","['New Line Cinema', 'Avery Pix', 'Gran Via Productions']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
9806,The Incredibles,The Incredibles,en,"Bob Parr đã từ bỏ những ngày làm siêu anh hùng của mình để đăng nhập kịp thời với tư cách là người điều chỉnh bảo hiểm và nuôi ba đứa con với người vợ từng là anh hùng ở vùng ngoại ô. Nhưng khi anh nhận được một nhiệm vụ bí ẩn, đã đến lúc phải mặc lại trang phục.",631442092.0,92000000.0,115,2004-10-27,7.705,17058,"['Action', 'Adventure', 'Animation', 'Family']","['Walt Disney Pictures', 'Pixar']",['United States of America'],"['Tiếng Pháp', 'Tiếng Anh']",Unknown,Unknown
272,Batman Begins,Batman Begins,en,"Bị thúc đẩy bởi bi kịch, tỷ phú Bruce Wayne cống hiến cả cuộc đời mình để khám phá và đánh bại nạn tham nhũng đang hoành hành tại quê nhà của ông, Thành phố Gotham. Không thể làm việc trong hệ thống, thay vào đó anh tạo ra một danh tính mới, biểu tượng nỗi sợ hãi cho thế giới tội phạm ngầm - Người Dơi.",374218673.0,150000000.0,140,2005-06-10,7.704,20203,"['Action', 'Crime', 'Drama']","['Warner Bros. Pictures', 'DC Comics', 'Syncopy', 'Legendary Pictures', 'Patalex III Productions Limited']","['United Kingdom', 'United States of America']","['Tiếng Anh', 'Tiếng Urdu', 'Tiếng Trung']",Unknown,Unknown
8982,The Protector,ต้มยำกุ้ง,th,"Một chiến binh trẻ tên Khâm phải đến Úc để lấy lại con voi bị đánh cắp của mình. Với sự giúp đỡ của một thám tử người Úc gốc Thái, Kham phải đối mặt với tất cả những kẻ đến, bao gồm cả băng đảng do một người phụ nữ độc ác cầm đầu và hai vệ sĩ nguy hiểm của cô ta.",27165581.0,6000000.0,111,2005-08-11,7.1,806,"['Action', 'Crime', 'Drama', 'Thriller']","['Sahamongkolfilm', 'Baa-Ram-Ewe', 'Golden Network Asia', 'TF1 International', 'The Weinstein Company']","['Australia', 'France', 'Hong Kong', 'Thailand']","['Tiếng Anh', 'Tiếng Trung', 'Tiếng Lào', 'Tiếng Việt']",Unknown,Unknown
392403,Five Fairies in the House,Nhà có 5 nàng tiên,vi,Unknown,2361276.0,314836.0,94,2013-02-02,5.4,19,['Comedy'],[],['Vietnam'],['Tiếng Việt'],Tran Ngoc Giau,"['Hieu Hien', 'Hoai Linh', 'Huy Khanh', 'Viet Huong', 'Bao Anh', 'Ngan Khanh', 'Chi Tai', 'Miu Le']"
1947,An Unfinished Life,An Unfinished Life,en,"Khắc kỷ và đau khổ, Einar Gilkyson lặng lẽ sống ở vùng trang trại gồ ghề ở Wyoming cùng với người bạn đáng tin cậy duy nhất của mình, Mitch Bradley. Một ngày nọ, người phụ nữ mà anh đổ lỗi cho cái chết của đứa con trai duy nhất của anh đến trước cửa nhà anh, tuyệt vọng và cùng với một đứa cháu gái mà anh chưa từng quen biết. Nhưng ngay cả khi sự tức giận bị chôn vùi và những lời buộc tội lại trỗi dậy, con đường vẫn mở ra cho sự kết nối, phiêu lưu và sự tha thứ bất ngờ.",18618284.0,30000000.0,108,2005-09-09,6.8,588,['Drama'],"['Miramax', 'Revolution Studios', 'Initial Entertainment Group', 'The Ladd Company', 'Kalis Productions GmbH & Co. Zweite KG', 'Persistent Entertainment', 'Unfinished Films']","['United States of America', 'Germany']",['Tiếng Anh'],Unknown,Unknown
3933,Corpse Bride,Corpse Bride,en,"Lấy bối cảnh tại một ngôi làng châu Âu thế kỷ 19, bộ phim hoạt hình stop-motion này kể về câu chuyện của Victor, một chàng trai trẻ bị đưa đến thế giới ngầm và kết hôn với một cô dâu xác chết bí ẩn, trong khi cô dâu thật sự của anh là Victoria chờ đợi ở vùng đất của người sống. .",118100000.0,40000000.0,77,2005-09-12,7.5,8690,"['Romance', 'Fantasy', 'Animation']","['Tim Burton Productions', 'Laika', 'Patalex Productions', 'Warner Bros. Pictures', 'Will Vinton Studios']","['United Kingdom', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
9621,Elizabethtown,Elizabethtown,en,"Drew Baylor bị sa thải sau khi khiến công ty giày của mình thua lỗ hàng trăm triệu đô la. Tệ hơn nữa, anh ấy còn bị bạn gái bỏ rơi. Trên bờ vực kết thúc tất cả, Drew có được một cuộc sống mới khi anh trở về quê hương Kentucky nhỏ bé của gia đình mình sau khi cha anh qua đời. Trên đường đi, anh gặp một tiếp viên hàng không mà anh yêu.",52200000.0,57000000.0,123,2005-10-14,6.2,1032,"['Comedy', 'Drama', 'Romance']","['Paramount', 'Cruise/Wagner Productions', 'Vinyl Films', 'KMP Film Invest']","['Germany', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
8814,Doom,Doom,en,"Một nhóm lính thủy đánh bộ không gian được gọi là Đội chiến thuật phản ứng nhanh, do Sarge chỉ huy, được cử đến một cơ sở khoa học trên sao Hỏa sau khi ai đó báo cáo vi phạm an ninh. Ở đó, họ biết rằng cảnh báo được đưa ra sau khi một đối tượng thử nghiệm, một kẻ sát nhân hàng loạt cố tình tiêm DNA của người ngoài hành tinh, thoát ra và bắt đầu giết người. Tiến sĩ Grimm, người có quan hệ họ hàng với thành viên nhóm Reaper, thông báo với tất cả họ rằng nhiễm sắc thể có thể biến con người thành quái vật -- và có khả năng lây nhiễm cao.",58100000.0,60000000.0,105,2005-10-20,5.1,2111,"['Action', 'Horror', 'Science Fiction']","['di Bonaventura Pictures', 'John Wells Productions', 'Reaper Productions', 'Stillking Films', 'Doom Productions', 'Distant Planet Productions', 'Babelsberg Film']","['Czech Republic', 'Germany', 'United Kingdom', 'United States of America']","['Tiếng Nhật', 'Tiếng Anh']",Unknown,Unknown
806218,Camellia Sisters 5 - Living Like Royalty,Gái Già Lắm Chiêu V: Những Cuộc Đời Vương Giả,vi,Ba chị em đoàn tụ trong cung điện giàu có mà họ lớn lên khi những bí mật trong gia đình họ bắt đầu được làm sáng tỏ.,2337221.0,2000000.0,115,2021-03-05,4.8,176,"['Comedy', 'Drama']",['Lotte Entertainment'],['Vietnam'],['Tiếng Việt'],Nam Cito,"['Kaity Nguyen', 'Le Khanh', 'Hong Van', 'Le Khuong', 'Hoang Dung']"
1059918,The Grave Digger,Kẻ Đào Mồ,vi,“Người đào mộ” kể câu chuyện về một vùng quê khô cằn đầu thế kỷ 19. Ở vùng đất khô cằn cũng có sự phân hóa giàu nghèo rõ rệt. Thời điểm này trên địa bàn xảy ra vụ đào mộ người giàu tại nghĩa trang khiến sở mất ăn mất ngủ. Bạch Liên (Trương Thị May) trở thành nghi phạm số một khi làm người trông coi nghĩa trang và được các gia đình giàu có nhờ canh gác mộ. Vậy lý do thực sự của Bạch Liên là gì khi cô luôn xuất hiện vào lúc nửa đêm tại nghĩa trang vào những đêm có người vừa xuống mộ?,2275710.0,4000000.0,93,2022-07-01,6.3,12,['Mystery'],['Anh Sao Production'],['Vietnam'],['Tiếng Việt'],Nikita Argunov,"['Rinal Mukhametov', 'Lyubov Aksyonova', 'Anton Pampushnyy']"
256890,Vengeful Heart,Quả Tim Máu,vi,"Linh, người được ghép tim, bắt đầu gặp ác mộng và linh ảnh dẫn đến một ngôi nhà ở vùng quê hẻo lánh. Cô bắt đầu tin rằng chủ nhân trước đây của trái tim, một cư dân cũ của ngôi nhà, muốn cô khám phá bí mật về cái chết của cô.",2164503.0,500000.0,97,2014-02-14,6.7,199,"['Thriller', 'Horror', 'Comedy']",[],['Vietnam'],['Tiếng Việt'],Victor Vu,"['Hoang Bach', 'Thai Hoa', 'Nha Phuong']"
10781,The Texas Chainsaw Massacre: The Beginning,The Texas Chainsaw Massacre: The Beginning,en,"Chrissie và những người bạn của cô ấy bắt đầu chuyến đi cuối cùng trước khi một chiếc được chuyển đến Việt Nam. Trên đường đi, những người đi xe đạp quấy rối bộ tứ và gây tai nạn khiến Chrissie văng ra khỏi xe. Người luật sư đến hiện trường giết chết một trong những người đi xe đạp và đưa bạn bè của Chrissie đến trang trại Hewitt, nơi Leatherface trẻ tuổi đang học các công cụ khủng bố.",107400000.0,16000000.0,91,2006-10-05,6.116,1679,['Horror'],"['Texas Chainsaw Productions', 'New Line Cinema', 'Next Entertainment', 'Platinum Dunes', 'Vortex/Henkel/Hooper']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
23538,A Dirty Carnival,비열한 거리,ko,Một tên côn đồ nhỏ tuổi đi đòi nợ cho hội tam hoàng địa phương bị giằng xé giữa khát vọng phạm tội và sự tận tâm với gia đình.,10371998.0,4700000.0,141,2006-10-17,7.0,185,"['Crime', 'Drama', 'Action']","['Sidus', 'CJ Entertainment', 'Froniter Works Comic']",['South Korea'],['Tiếng Hàn'],Unknown,Unknown
